feature,family,coef,univariate_auroc,univariate_auroc_direction_free,paired_cohens_d,frac_pairs_fake_higher,sign_stability,boot_coef_std,boot_coef_iqr,boot_ci_lo,boot_ci_hi,abs_coef,abs_coef_rank,sign
rich_score_t3_q25,rich_score_moments,0.0331167744245552,0.8761111111111111,0.8761111111111111,1.2006614592643157,0.9,1.0,0.006410171934423466,0.009217466732186833,0.019664026265020153,0.04432526785387217,0.0331167744245552,178,1
rich_guidance_t2_q75,rich_guidance_moments,-0.0330738028852223,0.16736111111111107,0.8326388888888889,-1.033604105649694,0.13333333333333333,1.0,0.007972986175194374,0.010917330874960413,-0.04189786967222893,-0.011610873147949372,0.0330738028852223,179,-1
rich_guidance_t5_nearzero,rich_guidance_moments,-0.03299128613623799,0.4822222222222222,0.5177777777777778,-0.09144448317900226,0.5166666666666667,0.966,0.013337858054288741,0.017903649662374635,-0.051786084276199684,0.0031204530985468114,0.03299128613623799,180,-1
rich_score_t0_q25,rich_score_moments,-0.03294426944642208,0.1275,0.8725,-1.2710414669995411,0.08333333333333333,1.0,0.008272818556095329,0.011640764125510725,-0.04578455824094227,-0.01400959370591178,0.03294426944642208,181,-1
rich_latent_t4_q25,rich_latent_typicality,0.032938698704071706,0.7918055555555555,0.7918055555555555,0.8364197341429331,0.8166666666666667,1.0,0.008448981132066808,0.011811512033055596,0.011960963850512419,0.04425732895682548,0.032938698704071706,182,1
rich_latent_step_t4,rich_latent_geometry,0.03289633290476777,0.8869444444444445,0.8869444444444445,1.323720548519973,0.9,1.0,0.004799880860940134,0.00629918023547317,0.021316580729486605,0.04026575661154369,0.03289633290476777,183,1
rich_score_t5_channel_pr,rich_score_spatial,0.03264938272050901,0.4375,0.5625,-0.12049042950673614,0.4,0.994,0.011354825964684644,0.014463510047324893,0.0048859173500455134,0.051406646523692534,0.03264938272050901,184,1
rich_latent_turn_angle_t1,rich_latent_geometry,-0.03259705777292668,0.3113888888888889,0.6886111111111111,-0.5537907613918776,0.2833333333333333,1.0,0.009581794493947478,0.014381519863313923,-0.042393511500459946,-0.00697278667780668,0.03259705777292668,185,-1
rich_latent_turn_cos_t1,rich_latent_geometry,0.032360106816432095,0.6886111111111112,0.6886111111111112,0.5651915234873489,0.7166666666666667,1.0,0.009590671225848998,0.015029550900090529,0.00736496588848779,0.04172211656290494,0.032360106816432095,186,1
rich_dz_crosscos_1_2,rich_crosstime,0.032360106816432095,0.6886111111111112,0.6886111111111112,0.5651915234873489,0.7166666666666667,1.0,0.009590671225848998,0.015029550900090529,0.00736496588848779,0.04172211656290494,0.032360106816432095,186,1
rich_latent_t0_nearzero,rich_latent_typicality,-0.03194963549104202,0.26708333333333334,0.7329166666666667,-0.5180928896480214,0.25,0.86,0.02003809754967277,0.03197944878701071,-0.056997725472661416,0.014358868249954387,0.03194963549104202,188,-1
rich_latent_t5_absmean,rich_latent_typicality,-0.0319095414971134,0.21972222222222224,0.7802777777777777,-0.8526438615241118,0.15,1.0,0.0050125277237969765,0.006775496613464042,-0.03865974492466535,-0.018557773368447026,0.0319095414971134,189,-1
rich_uncond_dz_align_t4,rich_alignment,-0.03177836528041822,0.09833333333333336,0.9016666666666666,-1.126965092768062,0.1,1.0,0.0058006925624702,0.007848450502139063,-0.041496545056969494,-0.01965216513878753,0.03177836528041822,190,-1
